latitude,longitude,name
50.881716,44.16924,SABCA
50.79396,44.1794,VIJVERSBOSVOORDE
50.8706,44.06414,PERMEKE
50.884148,44.21197,MIDDELWEG
50.824183,43.85896,DELPORTE
50.866789,44.04749,EVERESHOPPING
50.865371,44.22078,DUIVELTJES
50.821675,43.88989,ETTERBEEKSTATION
50.862596,43.8094,AZALEA
50.856815,43.90652,VADERLAND
50.817854,43.92422,THYS
50.863443,44.10272,DUNANT
50.858317,43.84603,WELDOENERS
50.809616,44.03442,KEYM
50.866394,44.03939,EVERESHOPPING
50.858308,43.84134,WELDOENERS
50.802583,44.12501,DRIELINDEN
50.860641,44.03679,PAULLEDUC
50.859441,43.77857,WIJNHEUVELEN
50.802617,44.18772,KERSEBOOMGAARD
50.868086,43.98201,CONSCIENCE
50.877382,44.19548,RAKET
50.798643,44.19774,WIENER
50.819024,43.80329,BUYL
50.836172,43.38154,ZUIDSTATION
50.802779,44.18474,KERSEBOOMGAARD
50.838945,43.61604,NAAMSEPOORT
50.895474,43.88007,PETERBENOIT
50.801545,44.22132,VALKERIJ
50.835086,43.63978,ST-BONIFAASWIJK
50.89405,43.89192,OORLOGSKRUISEN
50.802745,44.1287,DRIELINDEN
50.815966,43.90704,BEGR.VANELSENE
50.886347,43.78544,HEEMBEEK
50.80539,44.06772,VANDERELST
50.817709,43.95984,FRAITEUR
50.894152,43.89226,OORLOGSKRUISEN
50.81003,44.03172,KEYM
50.828095,43.71179,FLAGEY
50.847651,43.6355,TREURENBERG
50.812046,43.92405,PLEISTERPLAATS
50.809849,44.43453,ADEPS
50.857679,43.84461,WELDOENERS
50.827537,43.81838,RODIN
50.817871,43.96111,FRAITEUR
50.87177,44.03872,HOEDEMAEKERS
50.838181,43.72827,LUXEMBURG
50.815984,43.90604,BEGR.VANELSENE
50.862497,43.80542,AZALEA
50.8257,43.97833,ARSENAAL
50.813899,43.84459,ULB
50.874341,44.03888,OUD-KAPELLEKE
50.810899,44.11502,MEIKEVERS
50.82369,43.73961,VIJVERSELSENE
50.867563,44.0134,STATIONEVERE
50.810914,44.18795,TRITOMA
50.82823,43.71151,FLAGEY
50.861096,44.12542,GUILLAUME
50.810869,44.18468,TRITOMA
50.827061,42.88346,FRANSHALS
50.859324,44.15637,PADUWA
50.81282,44.17406,VISSERIJ
50.826188,42.8619,VIVES-PARK
50.855561,44.28543,GULLEDELLE
50.795271,43.18735,STALLE(P)
50.834182,43.04929,SINT-GUIDO
50.842487,43.5897,KONING
50.856889,44.13007,MOMMAERTS
50.915207,44.21094,VIERFONTEINEN
50.827324,43.71906,FLAGEY
50.86074,44.03906,PAULLEDUC
50.823802,43.10464,VAARTDIJK
50.813926,43.84942,ULB
50.85609,42.89959,BEGRAAFPLAATSEN
50.860542,44.04673,PAULLEDUC
50.82414,43.73435,VIJVERSELSENE
50.856278,42.89902,BEGRAAFPLAATSEN
50.848238,43.95036,JAMBLINNEDEMEUX
50.816744,44.05058,DELTA
50.86025,42.88191,MARICOLLEN
50.829214,42.81586,NEERPEDE
50.815971,44.07505,BEAULIEU
50.856709,43.02967,TIJM
50.857622,43.98493,LEOPOLDIII
50.815284,43.83736,JOHANNA
50.855632,43.06249,CANDRIES
50.859086,44.01334,FRANSCOURTENS
50.813181,44.33909,MASSARTTUIN
50.863333,42.86893,BROEK
50.860595,44.05199,PAULLEDUC
50.811452,44.39695,ROODKLOOSTER
50.821865,43.63586,WASHINGTON
50.863775,44.1398,EENBOOM
50.812342,44.38604,ROODKLOOSTER
50.799553,43.58567,STERRENWACHT
50.861978,44.09319,OPTIMISME
50.816111,44.16345,RODENBERG
50.886506,43.41609,STUYVENBERGH
50.832158,43.25032,TWEESTATIONS
50.816381,44.15721,RODENBERG
50.867465,43.3608,BELGICA
50.823468,43.08548,VAARTDIJK
50.818237,44.04285,DELTA
50.865946,43.38822,VANDERSTICHELEN
50.820529,43.08197,ARBEID
50.820853,43.76617,GEOBERNIER
50.860221,43.40881,RIBAUCOURT
50.810288,43.0516,MOZART
50.827754,43.71676,FLAGEY
50.822287,43.53339,MACAMPAGNE
50.810729,43.05499,MOZART
50.827754,43.7169,FLAGEY
50.809808,43.45455,MESSIDOR
50.824377,43.09924,VAARTDIJK
50.882663,43.21959,FERNANDEVOLRAL
50.803308,43.41358,HELDEN
50.854515,44.14539,CARINA
50.825783,42.85368,VIVES-PARK
50.876747,44.12529,DAVINCI
50.84845,44.28619,MOONENS
50.863368,44.18752,BEGR.VANBRUSSEL
50.876787,44.11827,DAVINCI
50.836831,43.87349,LEMAN
50.823973,43.10747,VAARTDIJK
50.876145,44.1044,DAVINCI
50.83676,43.86455,LEMAN
50.859167,44.0115,FRANSCOURTENS
50.791229,43.68303,ALPHONSEXIII
50.849057,44.17146,HEYDENBERG
50.829469,42.8583,VANHELLEMONT
50.794599,43.56511,LANCASTER
50.852396,44.09495,KOLONELBOURG
50.829349,42.81742,NEERPEDE
50.794752,43.52568,THEVENET
50.854704,44.15206,CARINA
50.833206,42.82487,SIBELIUS
50.807578,43.44131,BOETENDAEL
50.853929,44.18145,PLEJADEN
50.831225,42.90057,SCHERDEMAAL
50.810843,43.46215,MESSIDOR
50.860181,43.0688,VANZANDE
50.829451,42.86071,VANHELLEMONT
50.818961,43.5134,DARWIN
50.858672,43.13261,BEGR.MOLENBEEK
50.813705,43.07014,BOLLINCKX
50.866207,43.38439,VANDERSTICHELEN
50.85819,43.16563,KARREVELD
50.813408,43.07128,BOLLINCKX
50.877973,43.32833,ONTMIJNERS
50.86767,42.93704,ALCYONS
50.816699,43.07634,INTERNATIONAAL
50.824088,43.26841,WIELS
50.873514,42.95044,EILANDENHOUT
50.830575,43.20065,KLEINEILAND
50.866659,42.87128,AZUUR
50.862808,42.99667,GENOT
50.816204,43.07848,INTERNATIONAAL
50.86716,42.75414,GROOT-BIJGAARDEN
50.803083,43.42578,HELDEN
50.858911,44.1362,PADUWA
50.863488,43.25287,BESME
50.803083,43.41826,HELDEN
50.848423,44.28846,MOONENS
50.819574,43.2554,UNION
50.868276,43.16077,H.HARTCOLLEGE
50.850347,44.27968,HEILIGEFAMILIE
50.81194,43.19148,VORSTCENTRUM
50.857072,43.32195,ZWARTEVIJVERS
50.85516,44.20888,STEENBOK
50.824206,43.31127,BERTHELOT
50.869363,43.10688,BEECKMANS
50.854016,44.18262,PLEJADEN
50.867042,42.81318,HUNDERENVELD
50.876065,43.07245,NEUBERGER
50.852548,44.09566,KOLONELBOURG
50.867115,43.13479,H.HARTCOLLEGE
50.874641,42.99873,CHOPIN
50.850669,44.1134,FEBRUARI
50.866722,42.86958,AZUUR
50.891014,43.25347,PATTIJN
50.850158,44.27954,HEILIGEFAMILIE
50.822187,43.88819,ETTERBEEKSTATION
50.859879,43.41212,RIBAUCOURT
50.848128,44.24714,VERHEYLEWEGHEN
50.811392,43.61586,GOSSART
50.893776,43.3211,STADION
50.837471,43.8028,JOURDAN
50.812147,43.52676,CHURCHILL
50.889903,43.3696,HOUBA-BRUGMANN
50.83625,43.79636,JOURDAN
50.812039,43.53087,CHURCHILL
50.885316,43.2963,CROCQ
50.85688,44.12695,MOMMAERTS
50.836827,44.34906,BRONNENPARK
50.871072,43.44076,POESJKIN
50.869581,42.91958,BERCHEM-SHOPPING
50.811401,43.58465,CAVELL
50.87252,42.8984,STATIONBERCHEM
50.869625,42.91895,BERCHEM-SHOPPING
50.811977,43.67858,LONGCHAMP
50.790516,44.20068,KATTENBERG
50.86679,42.94558,ALCYONS
50.822385,43.89373,ETTERBEEKSTATION
50.812742,44.1051,VOORN
50.86185,43.01611,GENOT
50.819997,43.83243,ROFFIAEN
50.815413,44.08214,BEAULIEU
50.854237,43.23407,BEEKKANT
50.824533,43.93504,VUB
50.811774,44.01045,BRILJANT
50.856689,43.17397,KARREVELD
50.819305,44.29092,VORSTRONDPUNT
50.827285,43.81952,RODIN
50.861042,43.04376,VANZANDE
50.824976,44.31867,EMPAIN
50.805201,44.06701,VANDERELST
50.87042,42.91341,BERCHEM-SHOPPING
50.832276,44.32445,TRAMMUSEUM
50.787402,44.22597,JACHTSTOET
50.870599,42.91199,BERCHEM-SHOPPING
50.860596,44.0152,PENTATHLON
50.798625,44.20498,WIENER
50.893633,43.20188,DEHEYN
50.83142,44.32911,TRAMMUSEUM
50.809495,44.16849,AARTSHERTOGEN
50.857531,43.34084,ZWARTEVIJVERS
50.825454,42.98142,BIZET
50.813198,44.17236,VISSERIJ
50.876344,43.06662,NEUBERGER
50.865454,43.85088,LOUISBERTRAND
50.814222,44.19678,KLEINEWIJNGAARD
50.870674,43.11571,SORENSEN
50.856759,43.97583,LEOPOLDIII
50.856891,44.08249,RTLHOUSE
50.869204,43.10398,BEECKMANS
50.826411,43.97181,ARSENAAL
50.794434,43.19624,STALLE(P)
50.87563,43.00142,CHOPIN
50.868933,43.84692,PAULBRIEN-ZKH.
50.795111,43.18803,STALLE(P)
50.877186,43.01063,GANSHOREN-SPORT
50.861129,43.91336,CHAZAL
50.849635,43.28818,HERTOGINBRABANT
50.865071,43.2834,ELISABETHPARK
50.87815,44.09944,BORDETSTATION
50.849457,43.30322,HERTOGINBRABANT
50.878093,43.47908,BOCKSTAEL
50.826837,43.64068,BALJUW
50.860098,42.88077,MARICOLLEN
50.875855,43.48193,BOCKSTAEL
50.832985,43.57751,STEFANIA
50.855239,42.95158,ELBERS
50.879855,43.47609,STATIONBOCKSTAEL
50.818926,43.70739,ABDIJ
50.796415,43.56709,MERCURIUS
50.879738,43.47908,STATIONBOCKSTAEL
50.810501,43.85849,SOLBOS
50.870424,43.34721,ODONWARLAND
50.871043,43.12039,SORENSEN
50.806384,43.87635,MARIE-JOSE
50.861254,43.383,JUBELFEEST
50.872616,43.13103,NEREUS
50.802634,43.90584,BRAZILIE
50.829515,43.5585,FAIDER
50.878248,43.04045,HETVEROOST
50.801169,43.93449,BOONDAALSTATION
50.815718,43.49216,MOLIERE
50.874242,43.10189,LOWET
50.796294,44.01659,LIEVEHEERSB.
50.794725,43.5244,THEVENET
50.873874,42.94405,EILANDENHOUT
50.795733,44.13573,DELLEUR
50.794671,43.57873,LANCASTER
50.893405,43.19125,DEHEYN
50.811881,44.2782,HERRMANN-DEBROUX
50.79104,43.6895,ALPHONSEXIII
50.891131,43.25105,PATTIJN
50.801438,43.93009,BOONDAALSTATION
50.876181,44.10766,DAVINCI
50.872676,42.90261,STATIONBERCHEM
50.79814,44.18256,WIENER
50.874586,44.13341,DAVINCI
50.896429,43.35858,HEIZEL
50.79567,44.12949,DELLEUR
50.791238,43.68197,ALPHONSEXIII
50.896021,43.27105,AMETHIST
50.797015,43.97063,RENBAANBOSVOORDE
50.794105,43.66354,SINT-JOBPLEIN
50.884735,43.43898,SOBIESKI
50.810834,43.85835,SOLBOS
50.803658,43.41653,HELDEN
50.894019,43.32238,STADION
50.829416,43.61541,DEFACQZ
50.822503,43.53595,MACAMPAGNE
50.792179,44.1937,INTERNAT.SCHOOL
50.834663,44.21915,JULIUSCAESAR
50.830054,43.56105,FAIDER
50.811909,44.01854,BRILJANT
50.82784,44.38996,DEVILLALOBAR
50.830045,43.56076,FAIDER
50.812313,44.04749,TERCOIGNE
50.845317,44.7354,DEBURBURE
50.833556,43.57177,STEFANIA
50.813685,44.14881,BERENSHEIDE
50.845841,44.79761,SCHONELUCHT
50.867752,43.35611,BELGICA
50.814776,44.03204,MICHIELS
50.84681,44.91264,BEEK
50.87088,43.34657,ODONWARLAND
50.829929,43.7866,MOUTERIJ
50.844993,44.99935,TERMEEREN
50.861667,43.38228,JUBELFEEST
50.811687,43.93043,PLEISTERPLAATS
50.84529,44.99695,TERMEEREN
50.823845,43.25919,WIELS
50.810238,43.97015,ARCADEN
50.846828,44.90782,BEEK
50.86665,42.87285,AZUUR
50.801357,44.22388,VALKERIJ
50.842397,45.02451,BAN-EIK
50.817165,43.2523,KASTANJES
50.796612,44.17673,DIABOLO
50.844605,44.65019,VRIENDSCHAP
50.823683,43.26075,WIELS
50.796333,44.17673,DIABOLO
50.836834,44.11412,GJMARTIN
50.820671,43.25908,UNION
50.799796,44.14442,MIRAVAL
50.844774,44.67008,WILDEROZEN
50.817372,43.25386,KASTANJES
50.800227,44.14017,MIRAVAL
50.844783,44.66496,WILDEROZEN
50.824878,43.2633,WIELS
50.798535,44.19065,WIENER
50.827387,44.44659,MADOUX
50.824878,43.26316,WIELS
50.798688,44.19164,WIENER
50.835083,44.27821,GROENEHOND
50.811535,43.18751,VORSTCENTRUM
50.81049,43.9676,ARCADEN
50.83496,44.20425,JULIUSCAESAR
50.863892,43.24406,BESME
50.81753,43.92634,THYS
50.836239,44.15443,LEOPOLDII
50.865288,42.92926,VEREMAN
50.8219,43.88876,ETTERBEEKSTATION
50.837598,44.12094,GJMARTIN
50.865279,42.92912,VEREMAN
50.824345,43.85783,DELPORTE
50.818474,44.50647,OUDERGEM-WOUD
50.867151,42.7479,GROOT-BIJGAARDEN
50.829272,43.79696,MOUTERIJ
50.818892,44.57204,VERBRANDENDREEF
50.866731,42.86858,AZUUR
50.810748,44.07132,OTTERVANGER
50.820296,44.76975,VIERARMEN
50.824182,43.27395,WIELS
50.810259,44.16127,AARTSHERTOGEN
50.829965,43.69547,MUSEUMVANELSENE
50.814979,43.67815,BASCULE
50.811007,44.1119,MEIKEVERS
50.818973,44.57374,VERBRANDENDREEF
50.811923,43.67234,LONGCHAMP
50.810757,44.07004,OTTERVANGER
50.818609,44.50335,OUDERGEM-WOUD
50.811805,43.54662,CHURCHILL
50.864192,44.03284,GENEVE
50.822144,44.4746,DRIEKLEUREN
50.81168,43.55358,CHURCHILL
50.857268,44.08122,RTLHOUSE
50.891291,43.68867,BRAAMBOSJES
50.840564,44.36723,VOOT
50.86283,42.87575,BROEK
50.888468,43.75248,HEEMBEEK
50.844597,44.38395,WOLUWESHOPPING
50.85543,42.98708,HOOGBOSCH
50.871388,43.75288,VERBOEKHOVEN
50.844246,44.38232,WOLUWESHOPPING
50.855484,42.98467,HOOGBOSCH
50.869258,43.70997,PAVILJOEN
50.814988,43.68213,BASCULE
50.855293,42.94973,ELBERS
50.826901,43.27151,ORBAN
50.816489,43.77479,TERKAMEREN-STER
50.796829,43.5651,MERCURIUS
50.809901,43.17548,SINT-DENIJS
50.826578,43.97745,ARSENAAL
50.799876,43.58382,STERRENWACHT
50.800828,43.17514,NEERSTALLE
50.832329,44.32587,TRAMMUSEUM
50.799526,43.5773,STERRENWACHT
50.796326,43.21178,KRUISPUNTSTALLE
50.832276,44.32445,TRAMMUSEUM
50.838892,43.63073,NAAMSEPOORT
50.790885,43.17808,RODTS
50.867644,44.0286,EVERESHOPPING
50.886299,43.41538,STUYVENBERGH
50.871379,43.75217,VERBOEKHOVEN
50.871868,44.06657,LEKAERTS
50.87764,43.32876,ONTMIJNERS
50.869591,43.6719,STEPHENSON
50.866727,44.02505,EVERESHOPPING
50.874163,43.33773,WOESTE
50.82727,43.27492,ORBAN
50.860471,44.01548,PENTATHLON
50.867474,43.36065,BELGICA
50.879173,43.74834,DOCKSBRUXSEL
50.819207,44.28652,VORSTRONDPUNT
50.865946,43.38822,VANDERSTICHELEN
50.879569,43.74806,DOCKSBRUXSEL
50.815981,44.25924,OUDERGEM-SHOP.
50.860212,43.40871,RIBAUCOURT
50.878903,43.7669,DOCKSBRUXSEL
50.883341,43.3884,DUYSBURGH
50.858981,43.44891,SAINCTELETTE
50.865689,43.64534,THOMAS
50.825126,42.97987,BIZET
50.833327,43.57041,STEFANIA
50.871128,43.76282,VERBOEKHOVEN
50.878941,44.09945,BORDETSTATION
50.832607,43.568,STEFANIA
50.881268,43.73598,VANPRAET
50.878788,44.10101,BORDETSTATION
50.829515,43.5585,FAIDER
50.88881,43.74978,HEEMBEEK
50.862532,43.86934,HELIOTROPEN
50.818151,43.50715,DARWIN
50.891543,43.68341,BRAAMBOSJES
50.85675,43.97569,LEOPOLDIII
50.80664,43.43477,BOETENDAEL
50.875935,43.92836,LINDE
50.877411,43.79423,SCHAARBEEKSTAT.
50.795614,43.48908,DIEWEG
50.870156,43.82107,WAELHEM
50.868016,43.85345,PAULBRIEN-ZKH.
50.793665,43.66567,SINT-JOBPLEIN
50.816262,43.39974,MOLIERE-LONGCHAMP
50.878119,43.80221,SCHAARBEEKSTAT.
50.791094,43.68695,ALPHONSEXIII
50.812854,43.38628,COGHEN
50.866749,43.85387,LOUISBERTRAND
50.876145,44.10823,DAVINCI
50.810319,43.37566,ROOSENDAEL
50.872251,43.79834,DEMOLDER
50.876811,44.14724,DAVINCI
50.786916,43.29639,HORZEL
50.878438,44.09788,BORDETSTATION
50.874913,44.12669,DAVINCI
50.804197,43.3669,XAVIERDEBUE
50.878456,44.09817,BORDETSTATION
50.803542,43.41571,HELDEN
50.818968,43.41236,TIMMERMANS
50.878141,44.09916,BORDETSTATION
50.816533,43.49794,MOLIERE
50.871927,43.84977,SCHAARBEEK.HAARD
50.814061,43.84119,ULB
50.832778,43.5697,STEFANIA
50.876949,44.00835,VREDE
50.801169,43.93449,BOONDAALSTATION
50.859349,43.44522,SAINCTELETTE
50.89543,44.02952,CERES
50.796898,43.97475,RENBAANBOSVOORDE
50.860418,43.40473,RIBAUCOURT
50.796219,43.24185,EGIDEVANOPHEM
50.795447,44.07814,BOSVOORDESTATION
50.866198,43.3841,VANDERSTICHELEN
50.795961,43.2017,KRUISPUNTSTALLE
50.800907,44.22359,VALKERIJ
50.867743,43.35639,BELGICA
50.796751,43.29048,WAGEN
50.801438,43.93009,BOONDAALSTATION
50.8752,43.33587,WOESTE
50.796311,43.23759,EGIDEVANOPHEM
50.795573,44.07147,BOSVOORDESTATION
50.866952,42.81744,HUNDERENVELD
50.882229,43.84483,ALBERTBRUG
50.799463,43.79178,GENDARMEN
50.865359,42.92486,VEREMAN
50.888744,43.96438,SPOORWEG
50.802859,43.90385,BRAZILIE
50.865323,42.92571,VEREMAN
50.895385,44.03336,CERES
50.819834,43.70512,ABDIJ
50.824125,43.30971,BERTHELOT
50.885437,43.9041,MONNOYER
50.824108,43.66996,VLEURGAT
50.865427,43.18808,BOSSAERT-BASILIEK
50.855792,43.67006,GILLON
50.8155,43.83566,JOHANNA
50.824332,43.3073,BERTHELOT
50.842637,43.95658,RIDDERSCHAP
50.827628,43.63358,BALJUW
50.82436,43.35499,ROCHEFORT
50.842763,43.95899,RIDDERSCHAP
50.830988,43.89874,DEJACHT
50.824369,43.35499,ROCHEFORT
50.838807,43.3705,BARA
50.836753,44.1154,GJMARTIN
50.82425,43.29964,BERTHELOT
50.852014,43.16947,JOSEPHBAECK
50.831131,44.51677,BOSSTRAAT
50.810537,43.17971,SINT-DENIJS
50.855826,43.16659,MENNEKENS
50.834696,44.56609,LUCHTVAART
50.865561,43.18406,BOSSAERT-BASILIEK
50.875408,44.10155,FERNANDLEGER
50.846286,44.84263,LOUISMARCELIS
50.81968,43.81652,ROFFIAEN
50.877572,43.51034,MOORSLEDE
50.845335,44.73043,DEBURBURE
50.816372,43.76301,TERKAMEREN-STER
50.824156,43.50302,MORIS
50.844614,44.64508,VRIENDSCHAP
50.811554,43.56734,CAVELL
50.828284,43.72031,FLAGEY
50.838098,44.6316,SCHERMKUNST
50.837131,44.35076,BRONNENPARK
50.829892,43.86637,SINT-ANTOONKERK
50.829785,43.69746,MUSEUMVANELSENE
50.839505,44.35861,VOOT
50.83727,43.96066,ST-PIETERSPLEIN
50.900108,43.48126,ESPLANADE
50.847523,44.36331,ROODEBEEK
50.837081,43.95711,ST-PIETERSPLEIN
50.881583,43.733,VANPRAET
50.847593,44.369,ROODEBEEK
50.828028,43.75196,GIST
50.806398,43.14093,MAXWALLER
50.811455,43.63275,GOSSART
50.868934,43.62772,MASUI
50.798779,43.19374,MERLO
50.811977,43.67858,LONGCHAMP
50.87737,43.49118,BOCKSTAEL
50.796326,43.21178,KRUISPUNTSTALLE
50.81506,43.68552,BASCULE
50.86079,43.71323,ROBIANO
50.785857,43.1803,DROGENBOS
50.824739,43.94029,VUB
50.85623,43.91249,VADERLAND
50.855891,43.66991,GILLON
50.816286,44.26179,OUDERGEM-SHOP.
50.818079,43.46047,BERKENDAAL
50.869914,43.71608,PAVILJOEN
50.823988,44.31525,EMPAIN
50.868269,43.75472,EENENS
50.790023,43.18206,RODTS
50.831884,44.32601,TRAMMUSEUM
50.86639,43.75017,POGGE
50.879173,43.74834,DOCKSBRUXSEL
50.87886,44.09987,BORDETSTATION
50.86639,43.75017,POGGE
50.8937,43.62556,ARAUCARIA
50.878788,44.10101,BORDETSTATION
50.850416,43.64237,CONGRES
50.876904,44.00878,VREDE
50.871801,43.80544,DEMOLDER
50.850416,43.64237,CONGRES
50.873428,43.86924,HELMET
50.860428,43.93069,CHAZAL
50.843692,43.6073,PALEIZEN
50.871653,43.84367,SCHAARBEEK.HAARD
50.829295,44.02321,PETILLON
50.841561,43.58516,KONING
50.895399,43.56785,DEWAND
50.877411,43.79423,SCHAARBEEKSTAT.
50.843827,43.60929,PALEIZEN
50.873501,43.8695,HELMET
50.829546,44.02804,PETILLON
50.855891,43.6719,GILLON
50.873992,43.8762,HELMET
50.857047,43.97456,LEOPOLDIII
50.86426,43.73511,ST-SERVAASKERK
50.818572,43.40952,TIMMERMANS
50.863513,43.85826,HELIOTROPEN
50.866606,43.75486,POGGE
50.784768,43.28336,CREMATORIUM
50.828607,43.6228,DEFACQZ
50.866606,43.75486,POGGE
50.80061,43.3648,GLOBE
50.814061,43.84119,ULB
50.881178,43.73783,VANPRAET
50.816566,43.36214,HOOGTEHONDERD
50.82298,43.68042,VLEURGAT
50.856808,43.69349,MIDDAGLIJN
50.799522,43.36495,GLOBE
50.802634,43.90584,BRAZILIE
50.858974,43.69732,SINT-MARIA
50.799531,43.36466,GLOBE
50.798194,44.18753,WIENER
50.858169,43.68372,SINT-MARIA
50.810058,43.37566,ROOSENDAEL
50.801015,44.22699,VALKERIJ
50.814348,43.4751,VANDERKINDERE
50.787123,43.29824,HORZEL
50.797123,43.94944,RENBAANBOSVOORDE
50.825451,43.54346,JANSON
50.871499,44.06216,LEKAERTS
50.811647,44.27621,HERRMANN-DEBROUX
50.840303,43.67119,TROON
50.903895,44.12156,AQUIRIS
50.796555,44.00212,LIEVEHEERSB.
50.853715,43.6577,KRUIDTUIN
50.881474,43.82494,ALBERTBRUG
50.802868,43.904,BRAZILIE
50.79958,43.76341,MONTANA
50.885509,43.89984,MONNOYER
50.806653,43.87677,MARIE-JOSE
50.846496,43.59381,CENTRAALSTATION
50.79622,43.24184,EGIDEVANOPHEM
50.813657,43.84332,ULB
50.845894,43.5701,CENTRAALSTATION
50.796832,43.29461,WAGEN
50.833183,43.57651,STEFANIA
50.848712,44.01753,DIAMANT
50.795966,43.20384,KRUISPUNTSTALLE
50.836257,44.1523,LEOPOLDII
50.821838,43.6282,WASHINGTON
50.795942,43.20812,KRUISPUNTSTALLE
50.835002,44.28247,GROENEHOND
50.849234,44.0154,DIAMANT
50.794272,43.12968,EGGERGAT
50.827135,44.44942,MADOUX
50.872997,43.78115,PRINS.ELISABETH
50.795128,43.15945,EGGERGAT
50.838718,44.63999,SCHERMKUNST
50.839184,43.99971,MERODE
50.901505,44.08885,RECHTEROEVER
50.846268,44.84802,LOUISMARCELIS
50.843737,43.78322,MAALBEEK
50.834295,43.93381,ACACIA
50.842114,45.02611,BAN-EIK
50.857234,43.32479,ZWARTEVIJVERS
50.834115,43.93126,ACACIA
50.845869,44.79264,SCHONELUCHT
50.832846,44.01926,THIEFFRY
50.852987,43.73581,HOUWAERT
50.834894,44.56936,LUCHTVAART
50.896813,43.29876,KONINGBOUDEWIJN
50.852825,43.78168,STEURS
50.830978,44.51379,BOSSTRAAT
50.830337,43.01111,VEEWEIDE
50.853948,43.80753,FUSS
50.827858,44.38684,DEVILLALOBAR
50.878901,43.42438,JACOBSFONTAINE
50.853921,43.8328,CLAYS
50.821865,44.47474,DRIEKLEUREN
50.853991,43.42195,VLAAMSEPOORT
50.84502,43.95104,WAPPERS
50.81981,44.67423,DUIVENSCHIETING
50.850667,43.38989,NINOOFSEPOORT
50.846809,43.93402,JAMBLINNEDEMEUX
50.820449,44.76777,VIERARMEN
50.857525,43.4867,IJZER
50.84484,43.95358,WAPPERS
50.819863,44.67693,DUIVENSCHIETING
50.850353,43.38531,NINOOFSEPOORT
50.84706,43.9326,JAMBLINNEDEMEUX
50.895098,43.57463,DEWAND
50.853685,43.41809,VLAAMSEPOORT
50.849111,43.89839,ARDENSEJAGERS
50.892871,43.63956,ARAUCARIA
50.867911,43.26561,BROUSTIN
50.853517,43.80696,FUSS
50.865348,43.62872,THOMAS
50.839326,43.2954,RAAD
50.852933,43.77799,STEURS
50.798779,43.19388,MERLO
50.830357,42.96602,YSAYE
50.824336,43.47222,LOMBARDIJE
50.793224,43.20302,KEYENBEMPT
50.868309,43.26364,BROUSTIN
50.849327,43.8565,LUTHER
50.785581,43.18164,DROGENBOS
50.871221,43.24418,SPIEGEL
50.875478,43.53792,PRINS.CLEMENTINA
50.787442,43.174,GROTEBAAN
50.78962,43.73829,FORT-JACO
50.831452,43.345,KONINGSLAAN
50.787739,43.17542,GROTEBAAN
50.875827,43.92352,LINDE
50.829955,43.79824,MOUTERIJ
50.793422,43.20543,KEYENBEMPT
50.859168,43.6915,SINT-MARIA
50.877132,43.53791,PRINS.CLEMENTINA
50.799112,43.19416,MERLO
50.811503,43.62079,GOSSART
50.829852,43.86154,SINT-ANTOONKERK
50.799094,43.19416,MERLO
50.811347,43.62714,GOSSART
50.829919,43.79554,MOUTERIJ
50.827279,43.27477,ORBAN
50.840458,43.40812,LEMONNIER
50.81194,43.53045,CHURCHILL
50.878679,43.7712,DOCKSBRUXSEL
50.815564,43.7176,LEGRAND
50.81185,43.54932,CHURCHILL
50.869555,43.71338,PAVILJOEN
50.830021,44.02957,PETILLON
50.829907,43.3805,BETHLEHEM
50.900459,43.48084,ESPLANADE
50.850095,43.52165,DEBROUCKERE
50.877518,43.5031,MOORSLEDE
50.791986,43.32798,UKKELKALEVOET
50.846679,43.58551,CENTRAALSTATION
50.878928,43.42935,JACOBSFONTAINE
50.791821,43.32703,UKKELKALEVOET
50.846349,43.58776,CENTRAALSTATION
50.83183,43.33762,KONINGSLAAN
50.781131,43.26095,VANHAELEN
50.845688,43.62979,PARK
50.869168,43.62516,MASUI
50.784264,43.27968,CREMATORIUM
50.845333,43.6962,KUNST-WET
50.856167,43.91746,VADERLAND
50.788856,43.33542,ENGELAND
50.842972,43.80974,SCHUMAN
50.856734,43.91036,VADERLAND
50.807235,43.36844,BENS
50.842756,43.81829,SCHUMAN
50.835673,43.55167,LOUIZA
50.807469,43.36801,BENS
50.842506,44.18288,GRIBAUMONT
50.837219,43.53264,POELAERT
50.810714,43.37778,ROOSENDAEL
50.847439,44.47303,VANDERVELDE
50.839354,43.55459,KLEINEZAVEL
50.809636,43.37297,ROOSENDAEL
50.849991,44.534,ALMA
50.839637,43.55804,KLEINEZAVEL
50.813241,43.38827,COGHEN
50.848478,44.58929,KRAAINEM
50.841545,43.58548,KONING
50.812899,43.38628,COGHEN
50.841872,44.64541,STOKKEL
50.850677,43.64478,CONGRES
50.816971,43.36994,HOOGTEHONDERD
50.841855,44.64405,STOKKEL
50.850686,43.64435,CONGRES
50.813304,43.38855,COGHEN
50.827461,44.03987,PETILLON
50.856062,43.67219,GILLON
50.816405,43.40144,MOLIERE-LONGCHAMP
50.821592,44.05618,HANKAR
50.881383,43.74005,VANPRAET
50.870057,43.81496,WAELHEM
50.820888,44.05382,HANKAR
50.819878,43.594,LEPOUTRE
50.874138,43.8772,HELMET
50.81505,44.09977,BEAULIEU
50.858093,43.68113,SINT-MARIA
50.875809,43.92352,LINDE
50.813192,44.2192,DEMEY
